sample_idx,f1,f2,f3,f4,status
272,,-0.3418142321287343,0.009378856314102624,-0.4669984880504336,Normal
273,-0.17061128002631937,,-0.6139351764956517,0.6432738736295334,Normal
274,0.9448001296231869,-0.9432774931527965,-0.45856847350940844,-0.6836306089299482,Normal
275,0.3585879335917199,-0.8620775476457356,-1.508879684373174,,Normal
276,0.8541617896394225,-0.8678589170823254,-0.4544932874775807,,Normal
277,0.7591374021138377,-1.0777516950952677,-1.2154263948531359,0.08261589029214289,Normal
278,-0.24605670849463823,,,0.2868688884240391,Normal
279,,-0.910389558522438,-1.2470294655033551,0.3450101137524568,Normal
280,0.6901767839334988,-0.6898506313598803,-0.3370661933701636,-0.4978391975312504,Normal
281,0.6426615891753469,-0.6032374431559508,-0.2102649285078574,-0.5408560912025699,Normal
282,,-0.7985021447952416,-0.40882020341281444,-0.5529338601300858,Normal
283,,-0.8140567192138118,,-1.214511136563187,Normal
284,1.1290540223630163,-0.9804237512893594,,-1.1070066902769138,Normal
285,1.0964340684817273,-0.969072408893999,,-1.0414870949988058,Normal
286,,,-1.265505392083711,1.0283685519824501,Normal
287,0.9813121678227833,-1.1890823130522008,-1.0306798832435013,-0.29643182647574395,Normal
288,-0.7618466520514384,0.5385158239980381,-0.21838717556434495,,Normal
289,0.0826966606700934,,1.0073825570073864,-0.8413682686564111,Normal
290,0.9941696366941383,-0.7883186013970631,0.058346604175607775,,Normal
291,0.414058432226242,0.07133406993516478,1.082646909478268,-1.257276837806744,Normal
292,1.3687201686131103,-1.524605760770652,-1.0829687506687637,-0.6780245276784991,Normal
293,1.374751453710164,-1.3942742866215312,,,Normal
294,,,-0.38168833343808,0.06861929092788893,Normal
295,0.8496943355501361,,-0.892564192622112,-0.2565809275549824,Normal
296,0.8286222405472583,,-0.07379579923141932,,Normal
297,0.8618106958224881,-0.8494615062124529,-0.38926442253510474,-0.6452361646716822,Normal
298,1.0942674125074785,-1.1714823010204236,-0.7402588933832761,-0.6357425643701442,Normal
299,0.7933767374434294,,0.5464658762763639,-1.2690655812568423,Normal
300,1.0758134080452866,-0.8516529499480384,0.0668572233776542,-1.2178784701561263,Normal
301,0.7875591882020934,,-0.07808072454032575,-0.7967893522725811,Normal
302,0.8613460366457679,-0.3004506929912404,1.0635835635919406,,Normal
303,0.9218786913427439,-1.0479415583682852,,-0.41504647885197843,Normal
304,-0.41578354921196736,0.1895708001136881,-0.39546106094724065,0.7464558564751653,Normal
305,0.19891422283575588,-0.6347956164079305,-1.251663735310737,0.7178793860610129,Normal
306,1.177998382830344,,,-0.933457155112325,Normal
307,0.8920499872438126,-1.1098777700095823,-1.0136085315735521,-0.2122574925198668,Normal
308,,0.22018469491906448,0.3774184739300986,-0.17814063441459996,Normal
309,0.25314968148420647,-0.8480539028305047,-1.6993317513987096,0.9929916424063716,Normal
310,0.7165467429791972,-0.5397593848859026,0.11731421008575971,-0.8654717567867874,Normal
311,,,-0.3500627489141087,0.20037314105105114,Normal
312,0.6451351348474447,-0.9372074914529752,-1.0893212441583244,0.11230257414478512,Normal
313,-0.1754164988283986,,0.18154317447116264,0.055002319440915715,Normal
314,-0.27212827167858467,-0.06014767983471925,-0.7466676540163615,0.852518380759334,Normal
315,,0.17318135811772106,0.6330809102755814,,Normal
316,1.2856007860906729,-1.507546733491113,-1.2172074545513645,-0.487630323918302,Normal
317,0.3871562530562499,-0.9580052347975483,-1.7012437671633387,0.8489288164243374,Normal
318,-0.837786459433708,,-0.6087686092818598,1.363763356382592,Normal
319,1.5365349422153558,-1.7031400408902846,-1.1935221910338027,-0.777737590073765,Normal
320,1.30485140218039,-1.4262031579633008,-0.9602467915267364,-0.7002430651116753,Damaged
321,0.28231880296750494,,-0.37489969659218214,-0.02680592086724609,Damaged
322,,-1.8500520359787376,-0.24973842818099046,-2.1522615709892494,Damaged
323,,-1.531450697127326,-0.9143966509030526,-0.8976984231734175,Damaged
324,,-2.2595631074348064,,-1.4470438440158115,Damaged
325,1.3951257489891336,-1.7224237596715386,-1.549819701981433,,Damaged
326,1.7150997204375964,-2.311556940400501,-2.419255982955186,-0.05711080258078327,Damaged
327,3.1822449341232115,-3.65761619723181,-2.8169602553983073,-1.353254657972216,Damaged
328,,-2.846911467811579,-2.330768371281929,,Damaged
329,2.7273520239167226,,,-2.9159066545276993,Damaged
330,4.721396678928443,-4.565395929278713,,-3.7094478087790903,Damaged
331,4.745095995946132,-5.723758950962923,-4.9149567788765465,-1.484755369942182,Damaged
332,3.513275153280051,,-1.6259660355394494,-2.601224247858334,Damaged
333,5.057969829080796,-5.445134637726451,-3.5017857189060475,-2.878773935886594,Damaged
334,2.432468679397119,-3.0614329785204464,-2.8565828299938785,,Damaged
335,2.674839294753816,-3.2736331491470514,-2.8953590707377015,-0.7438788069004023,Damaged
336,2.1800025254591566,-2.6084316465612156,-2.20192549197771,-0.7239956342011802,Damaged
337,2.05045647508274,-2.0868500052767165,-1.10033565850287,-1.4052204525867655,Damaged
338,,-3.104720454578267,-2.962746219204126,-0.4347228317278231,Damaged
339,1.5444205302009733,-1.4580397364653215,-0.5274441492222992,-1.2832447389811605,Damaged
340,2.973722754505129,-3.5568659985505624,-3.0002559643819775,-0.990111802482943,Damaged
341,,-2.355829856296967,,-2.0377330162178726,Damaged
342,,-2.635493109247973,-0.8836365285102312,-2.4066627357131924,Damaged
343,2.646139099410429,-2.5363506907322977,-1.004890060356413,-2.12315579595544,Damaged
344,1.7187972040495603,-2.3292380497943497,-2.458096806659525,,Damaged
345,,-3.1541809726143093,-1.9535794948559462,-1.7611123552355878,Damaged
