sample_idx,0,1,2,3,4,5,status
169,-0.3179811455844525,-0.31789421429438475,0.1793222515432701,-0.028217415968999876,0.018177206520010453,0.4408500864837347,train
170,0.22544024003099983,0.2560146686030226,0.23365307796401047,0.3045143257901004,-0.9878746808860512,-0.04135354920247436,train
171,-1.0290131368339135,0.01979223490573001,-0.08797830049855127,0.4043743666876336,0.5132271384788308,0.12795618310936385,train
172,,0.16657702089232734,-0.37456872567043165,-0.14696384968253828,0.4018295031787759,-0.3257646383653545,train
173,,0.2179152805583468,-0.6128625578281528,0.2992479035249907,0.24078072742050102,-0.06818136443392978,train
174,-0.18054082893243417,-0.19940582628229153,-0.134394238570408,0.3728184532469151,-0.3210302848063793,0.4399478251414185,train
175,-0.6638927435124329,-0.165248835460595,-0.09731405967207651,1.0206572053595786,-0.8072639026806505,0.6476297571397479,train
176,-0.104136318262467,0.028006379342628784,-0.15936551733836574,-0.03445108871070063,-0.2622294086992378,0.5144143048909612,train
177,-0.14601627318844587,0.6099520951110909,-0.27751300000194057,-0.028360150708950038,-0.4510552770838294,0.2721968837423578,train
178,0.8181566227273136,0.1605064520637698,0.02539439325953885,-0.4479191893654957,0.025594777196882523,-0.5252648392789296,train
179,-0.7518150832917104,-0.21684708061966163,0.25364309679215036,0.945626372146146,-0.6634795153027101,0.36645536481906615,train
180,-0.004111046505628657,-0.17413560747774404,0.054522687548210436,-0.16174142754508258,,-0.2850081299194054,train
181,-0.39904995768525775,-0.46951370983773916,0.5555944205856347,0.053541535484086134,-0.04115948577691542,0.2682516833731451,train
182,0.10331815714532466,-0.16142031523656963,-0.6515414364335548,0.25157489138243805,0.4776439999286762,0.002257491729809158,train
183,0.07239925318516843,0.2044183917808646,0.13648978791094032,-0.16339388840286106,-0.093493043601788,-0.15329897394431963,train
184,-0.3488896859489981,0.5004320315670564,-0.5360921656135635,-0.29124304842674303,,0.5498406491815889,train
185,,0.02030157692079204,-0.45250376661801905,-0.03807169011355589,0.20047771329166655,0.17671497383895166,train
186,0.5035634090330792,-0.17889881604738436,0.13265485744320535,-0.5653852637176183,,-0.011486234855530214,train
187,-0.2213019779002271,0.023044371067869995,0.0136147439338562,-0.06872317481628293,,0.08105788849934342,train
188,0.11782231333680915,-0.7458378731368891,-0.22786875116559968,0.048836766561867306,-0.09514536236943333,0.8975286624360153,train
189,-0.14965997681976628,0.5359449003661614,-0.06958536870547227,-0.12590985718537376,-0.10809639841512317,-0.09278423125696694,train
190,,-0.7085145014836385,-0.6206342024864901,0.06531172456306109,0.40815298476010675,0.7072974158787136,train
191,-0.02286446193121816,-0.4332914331272725,0.22896124367096043,0.1831544273732571,-0.15013871240385396,0.18565741835740657,train
192,,-0.3581300176389596,0.23207499845274243,-0.10488176207240546,,0.5842818417352256,train
193,,-0.24987076861866958,-0.1885676277021629,0.17976098992352862,0.29977142908803905,-0.2899066083834694,train
194,-0.5854892294854552,-0.5319885265342995,1.0438894848211229,0.6674043202579383,-0.35749079396214445,-0.2830459322243003,train
195,-0.07628774993048215,-0.4027679653903222,0.37984818763162287,-0.08006907681059072,0.4027141427203069,-0.21877143861521775,train
196,,0.016349117256757473,0.08818585970663788,0.0717224714506625,-0.7113426540050678,0.3417358343410792,train
197,-0.24132400060308645,0.4410046636827838,0.10264731990403234,-0.6061992653962048,-0.02029256444763347,0.3038881547351624,train
198,0.02114409046943383,-0.3238990734564062,0.4509482248713137,0.14788298551282023,-0.40698741417580675,0.09875882557945614,train
199,0.7496776724121703,0.8174117625210696,-0.8000003176411371,-0.6660272041132652,0.5659992821678097,-0.5961712045571143,train
200,0.3242019146647377,-0.2856767687340005,0.5423537149650589,0.5888423301414204,-0.7668561300300233,-0.3987124268566652,Normal
201,,-0.10961605506234434,0.021609293077684444,-0.43527127001356836,0.4961620004401283,0.3824100420454008,Normal
202,,0.4807592329176865,0.12828166722411832,-0.5594340156584842,0.1040984391887928,-0.5033709061706091,Normal
203,0.34123829258886607,-0.061215217319207316,-0.19972239336790054,-0.46720218745528563,0.5144748687083756,-0.09293544545417654,Normal
204,,-0.3516017886928148,0.02443434614188389,-0.09356344288558438,-0.008681929876918126,0.023544131421553205,Normal
205,0.8442858524772044,-0.32497233987730917,-0.4305841558736488,-0.6084574549071563,,0.39415818933555463,Normal
206,,-0.41738146670403553,-0.46341991416459416,0.22630899595019385,0.3435358892073015,0.22968202318972297,Normal
207,-0.3749049005549938,0.052320261000197876,-0.051587583756072974,-0.03652090599491642,0.34523370722444924,0.05017263872856326,Normal
208,0.3344468991946167,0.06863440420279551,0.14119391966888725,0.26698909403000703,-0.6895311970706905,-0.11633917700600033,Normal
209,-0.22328046620681655,-0.3026622379336675,-0.174701501283294,0.6547499577336245,-0.43255012651245617,0.451087754085183,Normal
210,,-0.33208872758910557,-0.13234457740193717,0.03613870741208647,0.16920031583938575,0.1933735187582255,Normal
211,0.04089154785033278,0.009630868559768913,0.6094302258793609,0.051527146420807246,-0.4247526433169653,-0.2943128778849965,Normal
212,-0.4275492272811446,0.24146641939776148,0.03328971780115353,0.2624485555275904,-0.2190477530651599,0.07736496148635302,Normal
213,0.35071846189352074,-0.0671165319599169,0.26807854886708415,-0.3217035381037707,-0.11152976057496877,-0.10046574012361681,Normal
214,,0.05447658357757523,-0.4796821972565851,-0.2663089566980875,0.01787108786442615,0.044686025854192124,Normal
215,,0.13922598612332204,-0.09597054582962161,0.0484299491874296,-0.6963968362285555,-0.4704588596413428,Normal
216,-0.5801756477274286,-0.43047360935084444,0.19067914387748763,-0.4847472000456493,,0.6598397021539446,Normal
217,-0.1330594388639728,0.3976851981696002,-0.4663430598528835,-0.13640986027827784,,-0.11038836641474126,Normal
218,0.569138978767949,-0.5948623338428316,0.36910824025555655,0.2418651868929791,-0.126225711891492,-0.4241299457531902,Normal
219,-0.04776590019100535,-0.303489172216,-0.019707844823564358,-0.1470296579308492,0.6686554029662607,-0.13657837704780884,Normal
220,-0.6132398523341371,-0.061389184343793375,-0.07232895159537778,0.4430959261697625,0.26198059613173136,0.011248026523733655,Normal
221,0.9300714731396575,-0.28078914934133636,-0.06559538226196715,-0.24134649975376066,0.0849454104493223,-0.3638446340975099,Normal
222,0.38220592375740026,0.028072567927615477,-0.6865254289729701,-0.4706251308967744,0.2146866174716333,0.5575817405968977,Normal
223,0.7510953313679944,1.2411182567928691,-0.008211537493682197,-0.7256698533102625,-1.2339005910727634,-0.0074027536306012776,Normal
224,,-0.27306941162020604,-0.4392407051644799,-0.23342346397712543,0.4156515292968639,0.006457213259552175,Normal
225,-0.02313994957040122,-0.42281113790810454,-0.8181374279558294,-0.2534753060813617,,0.9050876790367208,Normal
226,0.2463261133816037,0.7001541585490437,-0.0971052923157616,-0.4517485169260085,-0.30929610366521954,-0.0791735826730573,Normal
227,,-0.5174805608317047,0.22882959249653984,-0.6598899550466941,0.29383201815845716,0.06493079533981994,Normal
228,,0.08168395157219666,-0.2780503521727353,0.232685538409449,-0.15140970320427316,-0.46614290821206106,Normal
229,-0.6501916372784621,0.028984630533790856,0.6836702609156862,-0.060166011588337676,-0.13519419961045975,0.0844247514856688,Normal
230,0.13500010648351912,-0.3552288620961571,-0.748036018999981,-0.02250667886801827,,0.27846462650021997,Normal
231,0.03673691066644302,-0.603577700937562,-0.7786248004754288,0.6857697516108625,0.7702246443125063,-0.08370777801337392,Normal
232,-0.16019926099972792,0.7312456890998694,-0.5727333155563367,-0.4898796063060309,,-0.14187364979708483,Normal
233,-0.24414621513069631,-0.3188642380285906,-0.12444142212695064,0.3622691737549334,,0.06142372973570698,Normal
234,-0.5261814778241514,0.4330227803164246,-0.015459476031147723,-0.2265127892487615,-0.012902736232368595,0.3116207004183693,Normal
235,0.45272805209975847,-0.5781793631573288,0.017169407573318862,-0.2687643291513523,-0.1343915590957554,0.5289655860499579,Normal
